name,category,price,image_url,description
Dr. Bronner's Sabun Cair Organik Almond Pure Castile 59ml,"[""Perawatan Tubuh"",""Perlengkapan Mandi"",""Sabun Mandi""]",48668.0,https://images.tokopedia.net/img/cache/700/VqbcmM/2024/1/11/a10b6a85-bd83-4637-b4ad-99d9c06f3b98.jpg,"Dari Almond Oil &amp; Bunga Cassia untuk Kenyamanan yang Tiada Tara
Memiliki aroma manis seperti marzipan dari almond oil dan bunga Cassia. Dapat menghidrasi kulit kering, cocok untuk kulit sensitif dan anak-anak.


Kegunaan: 
- Membersihkan tubuh secara menyeluruh 
- Menjaga kelembapan kulit 
- Mengharumkan kulit tubuh sepanjang hari 

Keunggulan: 
- USDA Organic &amp; fair trade Ingredients Only 
- Cruelty free &amp; tidak diujicobakan pada hewan: Bahan yang digunakan produk Dr. Bronner&#39;s tidak pernah diuji pada hewan sehingga memenuhi syarat untuk mendapatkan logo Leaping Bunny. 
- Certified under the national organic program: Produk kami mendapatkan sertifikasi oleh program yang juga mensertifikasi semua pertanian &amp; makanan organik di Amerika Serikat. Ini penting karena apa yang Anda kenakan ke tubuh Anda masuk ke tubuh Anda. 
- Tidak mengandung SLS, perasa, pengawet, dan pewarna buatan. 

Cara pemakaian: 
Tuangkan ke sponge mandi secukupnya, lalu usapkan ke seluruh kulit tubuh yang sudah dibasahi saat mandi 

Kandungan: 
Diformulasikan dengan bahan-bahan organik: Air, Organic Coconut Oil, Organic Palm Kernel Oil, Organic Olive Oil,  , Organic Jojoba Oil, Natural Almond Fragrance

 EXPIRED DATE: 13 Juli 2026"
Freeman Marble Pore Cleansing Peel Off Mask 14ml Sachet,"[""Kecantikan"",""Masker Kecantikan"",""Masker Wajah""]",22200.0,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/8/8/b222ffc1-9f05-4855-a309-3753511fe744.png,"Freeman Marble Pore Cleansing Peel Off Mask 14ml Sachet
 
Memperkenalkan Dual Marble Pore Cleansing Facial Mask Sachet. Wajah Anda adalah kanvas dan Anda adalah senimannya! Berkreasilah dan rancang masker peel-off Anda sendiri. Padukan dua warna pastel yang lembut ini untuk efek marmer yang unik. French Pink Clay dan Blue Tansy membantu membersihkan pori-pori dan menghaluskan kulit untuk mendapatkan kulit yang bercahaya.
 
Manfaat Utama
•Wajah Anda adalah kanvas dan Anda adalah senimannya!
•Campurkan dua warna pastel lembut ini untuk efek marmer yang unik
•Berkreasilah dan rancang masker peel-off Anda sendiri
•French Pink Clay dan Blue Tansy membantu membersihkan pori-pori dan menghaluskan kulit untuk kulit bercahaya
•Keuntungan Utama Masker: membersihkan dan menghaluskan
•French Pink Clay membantu mendetoksifikasi dan mengangkat sel kulit mati sementara Blue Tansy membantu menenangkan iritasi dan menyejukkan kulit kering
•Sempurna untuk kulit kering
•Di Freeman, kami percaya dalam mencintai tubuh Anda secara alami dan bangga bebas dari bahan kimia keras!
•100% Bebas Kekejaman dan Vegan - Produk Freeman tidak pernah diuji pada hewan
•Dibuat dengan bahan bersih, produk Freeman bebas paraben, sulfat, silikon, ftalat, dan minyak mineral!
 
Cara Penggunaan
Oleskan secara merata pada wajah yang bersih dan kering, hindari mata, alis, garis rambut, dan bibir. Diamkan 10-15 menit atau sampai kering. Lepaskan masker dengan lembut dari tepi luar. Bilas dengan air hangat. Gunakan dua kali seminggu atau sesering yang dibutuhkan.

Membersihkan dan Merawat
Tabung masker baik untuk 10-12 penggunaan. Produk bagus untuk 12 bulan setelah dibuka. Umur simpan produk adalah 36 bulan belum dibuka.
Tindakan pencegahan: Hentikan penggunaan jika terjadi iritasi atau kemerahan. Hanya untuk pemakaian luar.

ED: 2025-11-01
BPOM: NA52210200009"
Freeman Indian Turmeric Gel Cream Mask 175ml,"[""Kecantikan"",""Masker Kecantikan"",""Masker Wajah""]",85200.0,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/7/31/ed180dda-d3f8-488d-b0da-830918313112.png,"Freeman Indian Turmeric Gel Cream Mask 175ml
 
Tingkatkan rutinitas perawatan kulit Anda dengan Exotic Blends Hydrating Indian Turmeric Gel Cream Facial Mask Tube yang kaya kelembapan ini. Kunyit India membantu menyeimbangkan, mencerahkan, dan mengisi kembali kulit untuk cahaya yang sehat. Sempurna untuk kulit normal hingga kering.
 
Manfaat Utama
• Tingkatkan rutinitas perawatan kulit Anda dengan masker krim gel yang kaya kelembapan ini
• Kunyit India membantu menyeimbangkan, mencerahkan, dan memulihkan kulit agar bercahaya sehat
• Kunyit India meredakan kekeringan dan membantu menyembuhkan kulit
• Manfaat Utama Masker: menghidrasi kulit untuk kulit bercahaya
• Bagian dari Koleksi Campuran Eksotis Freeman
• Tabung masker dapat digunakan untuk 10-12 kali setelah dibuka
• Sempurna untuk kulit normal hingga kering
• Di Freeman, kami percaya dalam mencintai tubuh Anda secara alami dan bangga bebas dari bahan kimia keras!
• 100% Bebas Kekejaman dan Vegan - Produk Freeman tidak pernah diuji pada hewan
• Dibuat dengan bahan yang bersih, produk Freeman bebas paraben, sulfat, silikon, ftalat, dan minyak mineral!
 
Cara Penggunaan
Oleskan secara merata pada wajah yang bersih dan kering, hindari area mata, alis, garis rambut, dan bibir. Diamkan 10-15 menit atau sampai kering. Lepaskan masker dengan lembut dari tepi luar. Bilas dengan air hangat. Gunakan dua kali seminggu atau sesering yang dibutuhkan.

Membersihkan dan Merawat
Tabung masker baik untuk 10-12 penggunaan. Produk bagus untuk 12 bulan setelah dibuka. Umur simpan produk adalah 36 bulan belum dibuka.
Tindakan pencegahan: Hentikan penggunaan jika terjadi iritasi atau kemerahan. Hanya untuk pemakaian luar.

ED: 2025-03-01
BPOM: NA52210200008"
Freeman Deep Cleansing Green Tea Body Sugar Scrub 175ml,"[""Perawatan Tubuh"",""Perawatan Kulit"",""Body Scrub""]",66700.0,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/7/26/162d36a4-594d-4fbf-ba19-fd7543a117e3.png,"Freeman Deep Cleansing Green Tea Body Sugar Scrub 175ml
 
Meremajakan dan membersihkan tubuh Anda dengan Deep Cleansing Green Tea Body Sugar Scrub Tube ini. Teh Hijau kaya antioksidan dengan lembut menggosok kotoran dan menghaluskan kulit untuk cahaya yang bersih dan segar.
 
Manfaat Utama
• Meremajakan dan membersihkan tubuh Anda dengan lulur gula detoksifikasi ini
• Teh Hijau yang kaya antioksidan dengan lembut menggosok kotoran dan menghaluskan kulit untuk mendapatkan kilau yang bersih dan segar
• Manfaat Lulur Utama: membersihkan pori-pori untuk detoksifikasi instan
• Lulur tubuh dengan lembut mengelupas kulit untuk mengangkat sel kulit mati, kotoran, minyak, dan kotoran kulit lainnya
• Tabung masker baik untuk 10-12 penggunaan setelah dibuka
• Cocok untuk semua jenis kulit - kulit normal, kulit berminyak, kulit kombinasi, kulit kering, kulit berjerawat, dan bahkan kulit sensitif
• Dibuat dengan bahan yang bersih, produk Freeman bebas dari paraben, sulfat, silikon, ftalat, dan minyak mineral!
• 100% Bebas Kekejaman dan Vegan - Produk Freeman tidak pernah diuji pada hewan
• Freeman - Merek Masker Wajah #1 Amerika. Menciptakan formula perawatan kulit yang nyaman dan manjur yang bekerja dengan serius tanpa kehilangan semua kesenangannya.
 
Bagaimana cara menggunakan
Oleskan jumlah yang banyak dan pijat ke kulit lembab dengan gerakan memutar. Perhatikan baik-baik siku, lutut, dan tumit. Bilas dengan air hangat dan keringkan. Gunakan 2-3 kali seminggu untuk hasil terbaik.

Membersihkan dan Merawat
Tabung masker baik untuk 10-12 penggunaan. Produk bagus untuk 12 bulan setelah dibuka. Umur simpan produk adalah 36 bulan belum dibuka.
Tindakan pencegahan: Hentikan penggunaan jika terjadi iritasi atau kemerahan. Hanya untuk pemakaian luar.

ED: 2025-02-01
BPOM: NA52210700001"
GENTLY Calming Baby Cream | Krim Penghangat dan Pereda Kolik Bayi,"[""Ibu & Bayi"",""Perawatan Bayi"",""Cream & Lotion Bayi""]",79000.0,https://images.tokopedia.net/img/cache/700/VqbcmM/2024/7/8/40768626-2d13-4d94-822d-e5e8a4b55157.png,"Satu usapan bermakna, untuk berikan rasa hangat dan nyaman pada tubuh si Kecil.

GENTLY Baby Calming Baby Cream dapat digunakan untuk menghangatkan perut bayi atau anak ketika sedang kolik atau pun kembung.

Kandungan peppermint oilnya dapat memberikan rasa hangat &amp; melegakan pernapasan. Ekstrak lavender memberikan efek menenangkan serta membantu untuk tidur lebih lelap, cocok untuk bayi atau anak yang terbangun malam hari karena gelisah. Kandungan aloe vera menutrisi &amp; melembabkan kulit.

Cocok Digunakan Pada:
Bayi atau anak yang mengalami perut kembung, kolik, batuk, pilek, atau sulit untuk tidur.

Volume:
50g

Manfaat produk:
- Menghangatkan tubuh si kecil
- Meringankan perut kembung dan gejala kolik
- Melegakan pernapasan
- Meringankan gejala batuk pilek
- Melembabkan dan menutrisi kulit
- Membuat tidur lebih lelap

Cara Pakai:
Usapkan GENTLY Baby Calming Baby Cream pada perut atau punggung bayi searah jarum jam secara tipis dan merata. Dapat diusapkan telapak kaki. Hindari area sensitif seperti mata dan mulut.

Tips agar si Kecil tidur lebih nyenyak.

1. Ganti popok si Kecil dan pastikan si Kecil tidak lapar
2. Ciptakan suasana yang tenang dan nyaman
3. Pijat lembut si Kecil dengan GENTLY Baby Calming Baby Cream  untuk relaksasi

Komposisi
Aqua, Cetearyl Alcohol, Butyrospermum Parkii (Shea) Butter, Glycerin, Mentha Piperita (Peppermint) Leaf Oil, Synthetic Beeswax, Phenoxyethanol, Hydroxyethyl Acrylate/sodium Acryloyldimethyl Taurate Copolymer, Simmondsia Chinensis (Jojoba) Seed Oil, Lavandula Angustifolia (Lavender) Oil, Aloe Barbadensis Leaf (Aloe Vera) Extract

NA BPOM:  NA 18240101629"
Dr. Bronner's Hand Sanitizers Organik Lavender Anti Bakteri 59 ml,"[""Perawatan Tubuh"",""Perawatan Kaki & Tangan"",""Hand Sanitizer""]",110308.0,https://images.tokopedia.net/img/cache/700/VqbcmM/2024/1/12/fd35142b-b499-4e49-9302-77d59b4e9d06.jpg,"Our Organic Hand Sanitizer is perfect for using on the go, on your little ones’ sticky hands and faces, even as an air freshener or deodorant. Sanitize with a clean conscience. All-One!

Keunggulan :
1. USDA Organic Ingredients Only :
Dr. Bronner&#39;s Organic Hand Sanitizers hanya terbuat dari 4 bahan saja —organic fair trade ethyl alcohol, water, organic glycerin, dan organic lavender oil. Simple and effective!

2. DR. BRONNER’S ORGANIC HAND SANITIZER is versatile :
Dr. Bronner&#39;s berkomitmen untuk Semprotkan pada tangan anak Anda—wipe clean! Semprotkan juga pada berbagai permukaan seperti di toliet umum, kendaraan umum, dan ruangan publik agar bersih dari kuman dan bakteri. Gunakan sebagai penyegar ruangan atau deodorizer—spray into air for wonderful aroma!

3. Perfect for those sticky little moments:
Semprotkan hand sanitizer ke telapak tangan Anda karena efektif membunuh bakteri dan kuman saat tidak ada sabun dan air yang tersedia. Pas di bawa kemanapun dan aman untuk anak-anak. Sanitize with a clean conscience.

4. No Harsh Chemicals, unlike conventional sanitizers :
Tidak mengandung GMO-ethanol atau pengental petrochemical. Tidak mengandung bahan-bahan kimia yang biasa ada pada konvensional hand sanitizer, but just as effective! USDA certified organic ingredients only

5. Certified under the national organic program :
Produk kami telah mendapatkan sertifikasi resmi dari badan yang juga mensertifikasi semua produk pertanian &amp; makanan organik di Amerika Serikat.Only the purest organic and fair trade ingredients for our customers!

Variant: lavender and peppermint

EXPIRED DATE: 14 Juli 2026"
Dr. Bronner's Balm Organik varian Unscented 57g,"[""Kesehatan"",""Tulang Otot & Sendi"",""Balsam""]",235060.0,https://images.tokopedia.net/img/cache/700/VqbcmM/2024/1/29/f68257b9-21b7-449e-9293-b8e42bfbf8f2.jpg,"Secara Ajaib Melembapkan dan Menenangkan!

 Kegunaan: 
 - Membantu menyembuhkan kulit kering dan pecah-pecah akibat cuaca dingin ekstrim.
 - Dapat digunakan di area wajah, tangan dan seluruh badan.
 - Multifungsi, sangat lembut, namun efektif untuk menenangkan dan melembapkan kulit.
 - Membantu mencegah ruam akibat pemakaian popok bayi.
 - Meredakan iritasi pada kulit yang lecet. 
 - Membantu menyembuhkan kulit yang baru saja ditato dan mencerahkan warna tato lama.
 
 Keunggulan:
 - USDA Organic &amp; fair trade Ingredients Only
 - Cruelty free &amp; tidak diujicobakan pada hewan : Bahan yang digunakan produk Dr. Bronner&#39;s tidak pernah diuji pada hewan sehingga memenuhi syarat untuk mendapatkan logo Leaping Bunny.
 - Certified under the national organic program :
 Produk kami mendapatkan sertifikasi oleh program yang juga mensertifikasi semua pertanian &amp; makanan organik di Amerika Serikat. Ini penting karena apa yang Anda kenakan ke tubuh Anda masuk ke tubuh Anda. 
 - Tidak mengandung SLS, pewangi dan pewarna buatan.
 
 Cara penggunaan: 
 - Oleskan pada kulit yang kering pecah-pecah.
 
 Kandungan:
 Diformulasikan dengan bahan-bahan organik seperti: Avocado Oil, Jojoba Seed Oil, Beeswax, Coconut Oil, Olive Oil, Tocopherol.

Expired Date : 06 Oktober 2026"
Dr. Bronner's Sabun Batang Organik Lavender Pure Castile 140 g,"[""Perawatan Tubuh"",""Perlengkapan Mandi"",""Sabun Mandi""]",102120.0,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/11/8/d04afb06-9ba5-4476-80a0-6d7dc0a20a95.jpg,"Aroma Bunga Lavender Alami yang Menenangkan!
Memiliki wangi yang menenangkan dari Organic Lavender Oil. Membantu meredakan kulit yang terasa gatal karena eczema dan psoriasis. Dapat digunakan oleh bayi, anak-anak, dan pemilik kulit sensitif
 
 
 Kegunaan:
 - Ekstrak bunga Lavender membantu mengatasi gatal pada kulit akibat psoriasis atau pun eksim.
 - Aroma Lavender alami memberikan efek rileks
 - Aman untuk penggunaan pada anak-anak &amp; pemilik kulit sensitif
 
 Keunggulan:
 - USDA Organic &amp; fair trade Ingredients Only
 - Cruelty free &amp; tidak diujicobakan pada hewan : Bahan yang digunakan produk Dr. Bronner&#39;s tidak pernah diuji pada hewan sehingga memenuhi syarat untuk mendapatkan logo Leaping Bunny.
 - Certified under the national organic program :
 Produk kami mendapatkan sertifikasi oleh program yang juga mensertifikasi semua pertanian &amp; makanan organik di Amerika Serikat. Ini penting karena apa yang Anda kenakan ke tubuh Anda masuk ke tubuh Anda. 
 - Tidak mengandung SLS, pewangi dan pewarna buatan.
 
 Cara pemakaian: 
 - Usapkan ke seluruh kulit tubuh yang sudah dibasahi saat mandi
 
 Kandungan:
 Diformulasikan dengan bahan-bahan organik seperti: Lavandin Extract, Lavender Extract, Coconut Oil, Palm Kernel Oil, Olive Oil, Hemp Seed Oil, Jojoba Oil, Citric Acid, Tocopherol, Sodium Hydroxide, Sea Salt.

Expired Date : 04 Mei 2026"
Freeman Renewing Cucumber Peel-Off Gel Mask 175ml,"[""Kecantikan"",""Masker Kecantikan"",""Masker Wajah""]",66700.0,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/8/2/b07fc1f5-b7dc-48cc-a3c2-1115d0db6074.png,"Freeman Renewing Cucumber Peel-Off Gel Mask 175ml

The Freeman Renewing Cucumber Peel-Off Gel Masker Wajah Tube mengandung ekstrak mentimun botani alami. Masker peel off mengelupas kotoran, membuat kulit halus dan halus. Hasil akhirnya adalah kulit lembut bersih.
 
Manfaat Utama
• Masker penyejuk kulit yang dengan lembut mengelupas kotoran yang dapat menyebabkan kulit menjadi kasar dan kusam
• Mentimun dan Lidah Buaya membantu menenangkan sekaligus melembabkan, memastikan kulit terasa lembut dan halus setelah setiap penggunaan
• Mentimun dan Lidah Buaya menenangkan dan melembabkan kulit, menjadikan kulit halus dan lembut
• Dibuat dengan bahan tumbuhan alami
• Manfaat Utama Masker: menyegarkan dan mengklarifikasi secara instan untuk kulit
yang diremajakan • Tabung masker baik untuk 10-12 penggunaan setelah dibuka
• Sempurna untuk jenis kulit normal hingga kombinasi
• Di Freeman, kami percaya dalam mencintai tubuh Anda secara alami dan bangga bebas dari bahan kimia keras!
• 100% Bebas Kekejaman dan Vegan - Produk Freeman tidak pernah diuji pada hewan
• Dibuat dengan bahan yang bersih, produk Freeman bebas paraben, sulfat, silikon, ftalat, dan minyak mineral!
 
How To Use
Aplikasikan secara merata pada wajah, hindari area mata. Diamkan 5-10 menit atau sampai kering. Lepaskan masker dengan lembut. Bilas dengan air hangat. Gunakan dua kali seminggu atau sesering yang dibutuhkan

Membersihkan dan Merawat
Tabung masker baik untuk 10-12 utuhkan.penggunaan. Produk bagus untuk 12 bulan setelah dibuka. Umur simpan produk adalah 36 bulan belum dibuka.
Tindakan pencegahan: Hentikan penggunaan jika terjadi iritasi atau kemerahan. Hanya untuk pemakaian luar.

T&amp;C:
- Komplain hanya dapat kami layani bila pelanggan mengajukan komplain melalui marketplace
- Komplain harus menyertakan video unboxing dari paket belum dibuka sampai paket dibuka

ED: 2025-07-01
BPOM: NE51190205097"
Freeman Hydrating Aloe + Seaberry Sheet Mask,"[""Kecantikan"",""Masker Kecantikan"",""Masker Wajah""]",22500.0,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/8/8/9c5edd02-b2ae-4473-bf6e-2187a3519f10.png,"Freeman Hydrating Aloe + Seaberry Sheet Mask
 
Kulit yang lembap dan bercahaya hanya berjarak beberapa menit dengan Hydrating Aloe &amp; Seaberry Facial Sheet Mask dengan serum. Hydrating Aloe mengisi kembali dan menenangkan kulit kering sementara Seaberry membantu meningkatkan elastisitas untuk kulit yang lembut dan kenyal. Sempurna untuk kulit kering.
 
Manfaat Utama
• Kulit yang berembun dan bercahaya hanya beberapa menit dengan masker lembar wajah dengan serum ini
• Lidah buaya yang menghidrasi mengisi kembali dan menyejukkan kulit kering sementara Seaberry membantu meningkatkan elastisitas untuk kulit yang lembut dan kenyal
• Lidah buaya mengisi kembali kelembapan
• Seaberry meningkatkan kekenyalan kulit
• Manfaat Utama : melembabkan dan melembutkan secara instan untuk kulit berembun
• Masker lembar sekali pakai, mudah diaplikasikan!
• Sempurna untuk kulit kering
• Di Freeman, kami percaya dalam mencintai tubuh Anda secara alami dan bangga bebas dari bahan kimia keras!
• 100% Bebas Kekejaman dan Vegan - Produk Freeman tidak pernah diuji pada hewan
• Dibuat dengan bahan yang bersih, produk Freeman bebas paraben, sulfat, silikon, ftalat, dan minyak mineral!
 
Cara Penggunaan
Buka lembaran masker dengan lembut dan aplikasikan pada wajah yang bersih. Sesuaikan di sekitar mata, hidung, dan mulut. Masker halus mengikuti kontur wajah Anda. Biarkan dan rileks selama 15-20 menit. Lepaskan masker dan biarkan kulit menyerap kelebihan serum dengan menepuknya secara lembut. Tidak perlu dibilas. Gunakan dua kali seminggu atau sesering yang dibutuhkan.

Membersihkan dan Merawat
Tabung masker baik untuk 10-12 penggunaan. Produk bagus untuk 12 bulan setelah dibuka. Umur simpan produk adalah 36 bulan belum dibuka.
Tindakan pencegahan: Hentikan penggunaan jika terjadi iritasi atau kemerahan. Hanya untuk pemakaian luar.

ED: 2024-01-01
BPOM: NA11210200211"
Dr. Bronner's Sabun Cair Organik Eucalyptus Pure Castile 473ml,"[""Perawatan Tubuh"",""Perlengkapan Mandi"",""Sabun Mandi""]",255668.0,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/11/7/1e9e1fa0-613a-45ce-9e41-7b6d084bc5af.jpg,"Memiliki aroma segar dengan sensasi yang hangat menenangkan karena mengandung pure eucalyptus oil. Dapat mengatasi kulit berminyak, back acne, dan kulit sensitif.


Kegunaan:
 - Membersihkan tubuh secara menyeluruh
 - Menjaga kelembapan kulit
 - Menstimulasi pertumbuhan kolagen
 - Mencerahkan kulit kusam
 - Mencegah peradangan kulit
 - Mengharumkan kulit tubuh sepanjang hari
 - Membersihkan &amp; menjaga kelembapan rambut
 
 Keunggulan:
 - USDA Organic &amp; fair trade Ingredients Only
 - Cruelty free &amp; tidak diujicobakan pada hewan: Bahan yang digunakan produk Dr. Bronner&#39;s tidak pernah diuji pada hewan sehingga memenuhi syarat untuk mendapatkan logo Leaping Bunny.
 - Certified under the national organic program: Produk kami mendapatkan sertifikasi oleh program yang juga mensertifikasi semua pertanian &amp; makanan organik di Amerika Serikat. Ini penting karena apa yang Anda kenakan ke tubuh Anda masuk ke tubuh Anda. 
 - Tidak mengandung SLS, perasa, pengawet, dan pewarna buatan.
 
 Cara pemakaian:
 Usapkan ke seluruh kulit tubuh &amp; rambut yang sudah dibasahi saat mandi
 
Kandungan:
Diformulasikan dengan bahan-bahan organik seperti: Organic Coconut Oil, Organic Palm Oil, Sodium Hydroxide, Water, Organic Olive Oil,  , Organic Jojoba Oil, Organic Eucalyptus Oil, Tocopherol

Expired: 05 Mei 2026"
Dr. Bronner's Sabun Cair Organik Almond Pure Castile 237ml,"[""Perawatan Tubuh"",""Perlengkapan Mandi"",""Sabun Mandi""]",153548.0,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/11/8/6c60a0b4-56d5-4af0-b7a6-1419f1f0254c.jpg,"Dari Almond Oil &amp; Bunga Cassia untuk Kenyamanan yang Tiada Tara
Memiliki aroma manis seperti marzipan dari almond oil dan bunga Cassia. Dapat menghidrasi kulit kering, cocok untuk kulit sensitif dan anak-anak.


Kegunaan: 
- Membersihkan tubuh secara menyeluruh 
- Menjaga kelembapan kulit 
- Mengharumkan kulit tubuh sepanjang hari 

Keunggulan: 
- USDA Organic &amp; fair trade Ingredients Only 
- Cruelty free &amp; tidak diujicobakan pada hewan: Bahan yang digunakan produk Dr. Bronner&#39;s tidak pernah diuji pada hewan sehingga memenuhi syarat untuk mendapatkan logo Leaping Bunny. 
- Certified under the national organic program: Produk kami mendapatkan sertifikasi oleh program yang juga mensertifikasi semua pertanian &amp; makanan organik di Amerika Serikat. Ini penting karena apa yang Anda kenakan ke tubuh Anda masuk ke tubuh Anda. 
- Tidak mengandung SLS, perasa, pengawet, dan pewarna buatan. 

Cara pemakaian: 
Tuangkan ke sponge mandi secukupnya, lalu usapkan ke seluruh kulit tubuh yang sudah dibasahi saat mandi 

Kandungan: 
Diformulasikan dengan bahan-bahan organik: Air, Organic Coconut Oil, Organic Palm Kernel Oil, Organic Olive Oil,  , Organic Jojoba Oil, Natural Almond Fragrance

 EXPIRED DATE: 15 Agustus 2026"
Dr. Bronner's Lip Balm Organik varian Orange Ginger 4 g,"[""Kecantikan"",""Lip Color & Lip Care"",""Lip Balm & Oil""]",71668.0,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/11/8/2057fb45-e9bd-47e2-a363-dd0d8965e731.jpg,"BANGKITKAN GAIRAH dengan lip balm organik aroma Orange Ginger
 
 Kegunaan: 
 - Terbuat dari organic beeswax dan dapat memberikan perlindungan ekstra untuk menjaga kelembapan lapisan bibir tanpa bahan sintesis apa pun. 
 - Produk multifungsi yang dapat digunakan untuk melembapkan bibir, kulit tangan, wajah, tubuh, kutikula, dagu &amp; pipi yang kering.
 
 Keunggulan:
 - Certified Fair Trade Ingredients 
 - Cruelty free: Bahan yang digunakan produk Dr. Bronner&#39;s tidak pernah diuji pada hewan sehingga memenuhi syarat untuk mendapatkan logo Leaping Bunny. 
 - Tidak mengandung SLS, pewangi dan pewarna buatan.
 - Memenuhi sertifikasi USDA National Organic Program standards, karena apa yang Anda oleskan ke bibir akan masuk ke dalam tubuh.
 
 Cara penggunaan:
 - Oleskan ke bibir atau kulit yang kering dan lecet.
 
 Kandungan: 
 Diformulasikan dengan bahan-bahan organik seperti: Avocado Oil, Organic Beeswax, Organic Jojoba Seed Oil, Organic Orange Oil, Organic Ginger Root Oil, Tocopherol

EXPIRED : 11 April 2026"
Freeman Purifying Avocado & Oatmeal Clay Mask 175ml,"[""Kecantikan"",""Masker Kecantikan"",""Masker Wajah""]",66700.0,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/8/2/cdcdf189-d861-45cd-821a-c0cab20af54f.png,"Freeman Purifying Avocado &amp; Oatmeal Clay Mask 175ml

Menutrisi dan memurnikan dengan Tabung Masker Wajah Freeman Purifying Avocado &amp; Oatmeal Clay pemenang penghargaan! Tanah liat yang kaya menyelam jauh untuk membersihkan kotoran dan minyak dari pori-pori. Alpukat, Oatmeal, dan Vitamin E membantu melembabkan untuk kelembutan kulit yang tahan lama. Sempurna untuk kulit normal hingga kombinasi.
 
Manfaat Utama
• Menutrisi dan memurnikan dengan masker pemenang penghargaan ini!
• Rich Clays menyelam lebih dalam untuk membersihkan kotoran dan minyak dari pori-pori. Alpukat, Oatmeal, dan Vitamin E membantu melembabkan untuk kelembutan kulit yang tahan lama
• Alpukat, Oatmeal, dan Vitamin E bekerja secara bersamaan untuk membersihkan pori-pori dan membuat kulit terasa selembut sutra
• Manfaat Utama Masker: membersihkan secara mendalam secara instan dan menutrisi untuk kulit segar
• Masker bekerja cepat dan efisien dalam 10 menit!
• Tabung masker dapat digunakan untuk 10-12 kali setelah dibuka
• Sempurna untuk jenis kulit normal hingga kombinasi
• Di Freeman, kami percaya dalam mencintai tubuh Anda secara alami dan bangga bebas dari bahan kimia keras!
• 100% Bebas Kekejaman dan Vegan - Produk Freeman tidak pernah diuji pada hewan
 
Cara Penggunaan
Oleskan masker pada wajah dan leher, hindari kontak dengan mata. Diamkan 7-10 menit atau sampai kering. Bilas dengan air hangat. Gunakan dua kali seminggu atau sesering yang dibutuhkan.

Membersihkan dan Merawat
Tabung masker baik untuk 10-12 penggunaan. Produk bagus untuk 12 bulan setelah dibuka. Umur simpan produk adalah 36 bulan belum dibuka.
Tindakan pencegahan: Hentikan penggunaan jika terjadi iritasi atau kemerahan. Hanya untuk pemakaian luar.

T&amp;C:
- Komplain hanya dapat kami layani bila pelanggan mengajukan komplain melalui marketplace
- Komplain harus menyertakan video unboxing dari paket belum dibuka sampai paket dibuka

ED: 2025-12-01
BPOM: NE51190205085"
Freeman Hydrating Strawberry Milk Body Sugar Scrub 175ml,"[""Perawatan Tubuh"",""Perawatan Kulit"",""Body Scrub""]",66700.0,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/7/26/9c8afd7d-a656-4f42-ba3e-e7dcd32a32d3.png,"Freeman Hydrating Strawberry Milk Body Sugar Scrub 175ml
 
Dapatkan tubuh Anda lembut dan halus dengan Hydrating Strawberry Milk Body Sugar Scrub Tube kami. Susu Stroberi yang diperkaya vitamin C membantu mengatasi kulit kering, sementara Gula dengan lembut mengelupas untuk tubuh yang lebih lembut dan kenyal.
 
Manfaat Utama
 Dapatkan tubuh Anda lembut dan halus dengan lulur gula seperti susu ini
 Susu Stroberi yang diperkaya vitamin C membantu mengatasi kulit kering
 Gula mengelupas dengan lembut untuk tubuh yang lebih lembut dan kenyal
 Manfaat Utama Lulur: melembutkan dan melembabkan untuk kilau instan
 Tabung masker baik untuk 10-12 penggunaan setelah dibuka
 Cocok untuk kulit normal hingga kering
 Dibuat dengan bahan yang bersih, produk Freeman bebas paraben, sulfat, silikon, ftalat, dan minyak mineral!
 100% Bebas Kekejaman dan Vegan - Produk Freeman tidak pernah diuji pada hewan
 Merek Masker Wajah #1 Amerika. Menciptakan formula perawatan kulit yang nyaman dan manjur yang bekerja dengan serius tanpa kehilangan semua kesenangannya.
 
Bagaimana cara menggunakan
Oleskan jumlah yang banyak dan pijat ke kulit lembab dengan gerakan memutar. Perhatikan baik-baik siku, lutut, dan tumit. Bilas dengan air hangat dan keringkan. Gunakan 2-3 kali seminggu untuk hasil terbaik.

Membersihkan dan Merawat
Tabung masker baik untuk 10-12 penggunaan. Produk bagus untuk 12 bulan setelah dibuka. Umur simpan produk adalah 36 bulan belum dibuka.
Tindakan pencegahan: Hentikan penggunaan jika terjadi iritasi atau kemerahan. Hanya untuk pemakaian luar.

ED: 2025-06-01
BPOM: NA52210700003"
